TEAM,CONF,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,POSTSEASON,SEED,YEAR,KENPOM_NETRTG,KENPOM_ORTG,KENPOM_DRTG,KENPOM_ADJT,LUCK,SOS_NETRTG,NCSOS_NETRTG,TRUE_QUALITY_SCORE,KENPOM_RANK,SEED_DIVERGENCE,QMS,COACH,COACH_PREMIUM,EFF_RATIO,SHOOT_EDGE,TURNOVER_EDGE,REBOUND_SHARE,OFF_VERSATILITY,WIN_RATE,SEED_X_DIVERGENCE,COACH_X_DIVERGENCE,TQS_X_SOS,CONF_TOURNEY_WINS,CONF_TOURNEY_CHAMP
Sacred Heart,NEC,32,20,100.8,104.8,0.3899,49.1,47.6,20.4,15.7,36.1,28.2,34.8,23.6,49.2,46.3,32.7,33.3,68.8,-8.7,,,2020,,,,,,,,-4.0,148.0,,0.0,Anthony Latina,0.0,0.9618320610687023,1.5,-4.699999999999999,0.5614307931570762,1137.96,0.625,,,,1.0,0
Saint Joseph's,A10,32,6,102.0,109.3,0.3117,46.6,52.7,18.2,14.4,26.2,29.0,29.1,32.0,48.6,51.3,29.7,37.1,71.4,-15.8,,,2020,,,,,,,,-7.299999999999997,148.0,,0.0,,0.0,0.9332113449222325,-6.100000000000001,-3.799999999999999,0.47463768115942023,864.27,0.1875,,,,0.0,0
Saint Louis,A10,30,23,106.6,93.8,0.8126,50.1,46.1,18.8,19.6,34.2,25.2,39.8,36.6,49.7,44.5,34.2,32.4,67.5,0.0,,,2020,11.41,105.8,94.4,67.6,0.026,1.83,-1.72,11.3996,62.0,,0.0,,0.0,1.136460554371002,4.0,0.8000000000000007,0.5757575757575758,1361.16,0.7666666666666667,,,20.861268,0.0,0
Saint Mary's,WCC,33,25,114.0,98.8,0.8385,54.2,50.8,14.9,17.7,25.1,23.6,30.8,28.0,51.9,50.7,38.8,34.0,63.8,2.8,,,2020,15.19,113.7,98.5,63.9,0.055,4.46,-0.32,15.168,38.0,,0.0,Randy Bennett,0.0,1.153846153846154,3.4000000000000057,2.799999999999999,0.5154004106776181,1195.04,0.7575757575757576,,,67.64927999999999,0.0,0
Saint Peter's,MAAC,30,18,94.8,97.5,0.4191,46.0,46.1,23.4,22.0,35.6,27.4,38.0,40.8,43.5,44.9,34.2,32.1,67.7,-7.7,,,2020,,,,,,,,-2.700000000000003,148.0,,0.0,Billy Lange,0.0,0.9723076923076923,-0.10000000000000142,-1.3999999999999986,0.5650793650793651,1299.6000000000001,0.6,,,,0.0,0
Sam Houston St.,Slnd,27,18,99.9,103.1,0.4099,50.7,50.5,18.8,24.3,27.3,30.8,32.1,44.7,49.8,52.2,34.8,32.1,70.9,-8.5,,,2020,,,,,,,,-3.1999999999999886,148.0,,0.0,Jason Hooten,0.0,0.9689621726479147,0.20000000000000284,5.5,0.46987951807228917,1117.08,0.6666666666666666,,,,0.0,0
Samford,SC,30,10,98.5,113.0,0.1718,48.0,55.8,20.8,18.2,28.3,33.6,34.9,24.5,46.8,54.8,33.6,38.0,72.6,-16.1,,,2020,,,,,,,,-14.5,148.0,,0.0,Scott Padgett,0.0,0.8716814159292036,-7.799999999999997,-2.6000000000000014,0.45718901453957994,1172.64,0.3333333333333333,,,,0.0,0
San Diego,WCC,31,9,94.0,98.8,0.3596,45.9,50.1,20.2,17.9,24.8,27.6,31.4,31.9,45.9,51.1,30.6,31.9,70.4,-13.3,,,2020,,,,,,,,-4.799999999999997,148.0,,0.0,Sam Scholl,0.0,0.951417004048583,-4.200000000000003,-2.3000000000000007,0.47328244274809156,960.84,0.2903225806451613,,,,0.0,0
San Diego St.,MWC,31,30,113.8,92.8,0.9119,54.6,45.2,16.2,21.3,28.2,25.4,28.3,30.6,53.0,45.3,37.9,30.1,64.7,6.7,,,2020,24.48,115.1,90.6,64.6,-0.008,2.98,-1.8,24.4832,6.0,,0.0,Brian Dutcher,0.0,1.2262931034482758,9.399999999999999,5.100000000000001,0.5261194029850746,1072.57,0.967741935483871,,,72.959936,0.0,0
San Francisco,WCC,33,22,108.1,97.0,0.778,51.3,50.2,17.3,18.5,29.0,24.1,29.4,31.9,52.2,47.7,33.5,37.6,68.8,-2.4,,,2020,10.13,108.3,98.2,68.7,-0.006,2.96,-1.43,10.1324,74.0,,0.0,Todd Golden,0.0,1.1144329896907217,1.0999999999999943,1.1999999999999993,0.5461393596986818,984.9,0.6666666666666666,,,29.991904,2.0,0
San Jose St.,MWC,30,7,96.8,107.5,0.2306,45.2,54.1,18.5,17.6,24.5,30.4,34.1,34.4,45.9,53.6,29.6,36.6,73.2,-14.9,,,2020,,,,,,,,-10.700000000000005,148.0,,0.0,,0.0,0.9004651162790698,-8.899999999999999,-0.8999999999999986,0.44626593806921677,1009.3600000000001,0.23333333333333334,,,,0.0,0
Santa Clara,WCC,31,19,102.8,100.1,0.578,52.2,48.7,18.7,18.9,20.8,26.5,35.9,37.8,52.1,47.2,34.9,34.5,71.5,-5.2,,,2020,,,,,,,,2.700000000000003,148.0,,0.0,Herb Sendek,0.0,1.026973026973027,3.5,0.1999999999999993,0.43974630021141653,1252.9099999999999,0.6129032258064516,,,,1.0,0
Seattle,WAC,27,14,100.9,104.7,0.3976,45.3,48.7,13.6,18.8,26.8,27.9,34.8,41.7,44.3,49.4,31.2,31.6,69.8,-9.9,,,2020,,,,,,,,-3.799999999999997,148.0,,0.0,Jim Hayford,0.0,0.9637058261700095,-3.4000000000000057,5.200000000000001,0.489945155393053,1085.76,0.5185185185185185,,,,0.0,0
Seton Hall,BE,30,21,112.2,93.5,0.8913,51.4,45.7,18.6,19.5,29.1,30.4,34.8,32.4,52.3,44.4,33.5,32.0,69.8,4.6,,,2020,19.54,112.3,92.7,69.8,0.006,11.48,4.86,19.5376,20.0,,0.0,Kevin Willard,0.0,1.2,5.699999999999996,0.8999999999999986,0.4890756302521009,1165.8,0.7,,,224.291648,0.0,0
Siena,MAAC,30,20,107.1,104.7,0.5636,51.8,48.4,19.2,17.2,31.9,26.0,36.3,26.9,51.0,48.7,35.5,31.8,66.8,-5.8,,,2020,2.06,107.2,105.1,66.7,-0.001,-5.42,0.29,2.0604,145.0,,0.0,Carmen Maciariello,0.0,1.0229226361031518,3.3999999999999986,-2.0,0.5509499136442142,1288.6499999999999,0.6666666666666666,,,-11.167368,1.0,1
South Alabama,SB,28,20,104.3,103.6,0.5185,51.4,51.5,18.3,20.1,25.5,29.6,40.6,26.6,52.2,50.6,33.0,34.9,65.4,-5.8,,,2020,,,,,,,,0.7000000000000028,148.0,,0.0,Richie Riley,0.0,1.0067567567567568,-0.10000000000000142,1.8000000000000007,0.4627949183303085,1339.8,0.7142857142857143,,,,0.0,0
South Carolina,SEC,31,18,105.5,94.0,0.7915,48.6,45.2,18.1,21.4,32.1,28.6,36.8,53.0,49.5,45.7,31.0,29.6,72.9,-2.4,,,2020,10.66,105.4,94.7,73.1,-0.023,6.1,-0.56,10.6692,69.0,,0.0,Frank Martin,0.0,1.122340425531915,3.3999999999999986,3.299999999999997,0.528830313014827,1140.8,0.5806451612903226,,,65.08212,0.0,0
South Carolina St.,MEAC,27,11,96.1,114.6,0.1158,46.7,53.0,20.5,17.6,30.3,28.2,39.7,38.9,48.4,54.6,28.5,33.4,66.9,-14.4,,,2020,,,,,,,,-18.5,148.0,,0.0,,0.0,0.8385689354275742,-6.299999999999997,-2.8999999999999986,0.517948717948718,1131.45,0.4074074074074074,,,,0.0,0
South Dakota,Sum,29,20,107.6,108.5,0.4753,54.6,52.2,15.1,14.9,19.3,22.1,40.8,32.2,52.9,50.7,38.8,36.6,69.8,-7.1,,,2020,,,,,,,,-0.9000000000000057,148.0,,0.0,Todd Lee,0.0,0.9917050691244239,2.3999999999999986,-0.1999999999999993,0.466183574879227,1583.0399999999997,0.6896551724137931,,,,0.0,0
South Dakota St.,Sum,30,22,108.3,104.8,0.5939,55.8,48.1,18.4,15.3,28.2,27.1,32.3,26.0,57.4,49.2,35.4,30.7,68.0,-4.6,,,2020,4.72,110.0,105.3,68.0,-0.022,-4.79,-3.54,4.7288,119.0,,0.0,Eric Henderson,0.0,1.0333969465648856,7.699999999999996,-3.099999999999998,0.5099457504520796,1143.4199999999998,0.7333333333333333,,,-22.650952,0.0,0
South Florida,Amer,31,14,100.6,95.0,0.6595,46.6,51.0,22.2,23.3,32.4,25.2,37.5,34.5,46.7,51.6,30.9,33.4,64.9,-7.3,,,2020,4.29,100.2,95.9,64.9,-0.047,4.52,-2.74,4.3088,125.0,,0.0,Brian Gregory,0.0,1.0589473684210526,-4.399999999999999,1.1000000000000014,0.5625,1158.75,0.45161290322580644,,,19.475775999999996,0.0,0
Southeast Missouri St.,OVC,29,7,95.2,112.9,0.124,47.0,54.7,19.7,18.6,25.9,28.9,34.3,34.6,46.4,54.4,32.1,36.9,67.4,-19.2,,,2020,,,,,,,,-17.700000000000003,148.0,,0.0,,0.0,0.8432240921169176,-7.700000000000003,-1.0999999999999979,0.4726277372262774,1101.03,0.2413793103448276,,,,0.0,0
Southeastern Louisiana,Slnd,28,8,93.1,108.2,0.1514,46.8,53.7,22.2,22.3,28.0,34.0,31.4,42.5,47.9,56.1,29.9,32.9,71.8,-18.3,,,2020,,,,,,,,-15.100000000000009,148.0,,0.0,David Kiefer,0.0,0.8604436229205175,-6.900000000000006,0.10000000000000142,0.45161290322580644,938.8599999999999,0.2857142857142857,,,,0.0,0
Southern,SWAC,30,17,97.0,102.5,0.3466,47.9,48.7,20.3,19.7,31.6,25.3,34.5,48.8,48.3,49.1,31.3,31.8,66.6,-10.4,,,2020,,,,,,,,-5.5,148.0,,0.0,,0.0,0.9463414634146341,-0.8000000000000043,-0.6000000000000014,0.5553602811950791,1079.8500000000001,0.5666666666666667,,,,0.0,0
Southern Illinois,MVC,31,16,98.2,97.3,0.5255,49.5,49.1,19.4,21.0,20.6,29.9,33.6,25.3,48.3,49.4,34.1,32.4,64.0,-8.7,,,2020,,,,,,,,0.9000000000000057,148.0,,0.0,Bryan Mullins,0.0,1.0092497430626928,0.3999999999999986,1.6000000000000014,0.40792079207920795,1145.76,0.5161290322580645,,,,0.0,0
Southern Miss,CUSA,28,9,95.4,102.9,0.2956,47.8,51.3,22.1,17.6,26.7,26.4,23.5,33.0,49.1,52.3,29.9,33.5,67.0,-14.4,,,2020,,,,,,,,-7.5,148.0,,0.0,Jay Ladner,0.0,0.9271137026239067,-3.5,-4.5,0.5028248587570622,702.65,0.32142857142857145,,,,0.0,0
Southern Utah,BSky,30,17,97.7,98.9,0.4648,48.7,45.8,19.2,16.8,27.3,23.3,35.9,37.0,49.2,45.4,31.8,31.1,69.2,-9.3,,,2020,,,,,,,,-1.2000000000000028,148.0,,0.0,Todd Simon,0.0,0.9878665318503539,2.9000000000000057,-2.3999999999999986,0.5395256916996047,1141.62,0.5666666666666667,,,,1.0,1
St. Bonaventure,A10,30,19,106.6,102.2,0.6205,49.1,49.3,17.4,17.7,30.9,26.6,27.2,33.0,48.1,49.3,34.1,32.8,65.6,-4.5,,,2020,4.37,106.6,102.2,65.7,0.052,1.24,-0.71,4.3492,123.0,,0.0,,0.0,1.0430528375733854,-0.19999999999999574,0.3000000000000007,0.5373913043478261,927.52,0.6333333333333333,,,5.393008,0.0,0
St. Francis NY,NEC,30,13,94.1,106.2,0.1995,46.4,49.5,18.2,19.1,27.2,29.1,27.2,36.5,47.7,47.8,29.3,35.3,70.1,-14.3,,,2020,,,,,,,,-12.100000000000009,148.0,,0.0,,0.0,0.8860640301318267,-3.1000000000000014,0.9000000000000021,0.48312611012433393,796.96,0.43333333333333335,,,,0.0,0
St. Francis PA,NEC,31,22,106.7,108.4,0.4533,51.5,50.9,17.5,19.2,32.7,29.5,32.6,27.6,50.3,51.2,36.0,33.6,68.8,-5.6,,,2020,,,,,,,,-1.7000000000000028,148.0,,0.0,,0.0,0.9843173431734317,0.6000000000000014,1.6999999999999993,0.5257234726688104,1173.6000000000001,0.7096774193548387,,,,0.0,0
St. John's,BE,32,17,106.8,94.7,0.7992,45.9,48.2,15.1,22.7,30.0,31.4,30.0,36.2,44.9,48.7,32.1,31.7,73.0,-2.5,,,2020,10.92,106.1,95.2,72.9,-0.037,8.27,-5.52,10.9348,66.0,,0.0,,0.0,1.1277719112988385,-2.3000000000000043,7.6,0.48859934853420195,963.0,0.53125,,,90.43079599999999,0.0,0
Stanford,P12,32,20,104.2,90.7,0.8315,53.5,45.6,20.7,22.5,22.1,27.8,31.0,31.8,52.1,46.3,37.3,29.6,68.1,-1.5,,,2020,14.11,104.4,90.3,68.3,-0.08,4.97,-4.02,14.142,43.0,,0.0,Jerod Haase,0.0,1.1488423373759646,7.899999999999999,1.8000000000000007,0.44288577154308617,1156.3,0.625,,,70.28573999999999,0.0,0
Stephen F. Austin,Slnd,28,28,103.4,96.9,0.6781,53.3,49.6,23.6,27.8,37.3,26.8,44.0,44.6,52.3,48.4,37.4,34.4,71.9,1.4,,,2020,7.0,104.1,97.1,71.8,0.042,-8.13,0.55,6.9832,100.0,,0.0,Kyle Keller,0.0,1.067079463364293,3.6999999999999957,4.199999999999999,0.5819032761310452,1645.6,1.0,,,-56.773416000000005,0.0,0
Stetson,ASun,31,16,98.1,107.5,0.2602,49.7,50.8,21.9,17.6,30.5,28.5,39.1,31.0,49.6,49.9,33.3,34.5,63.1,-11.8,,,2020,,,,,,,,-9.400000000000006,148.0,,0.0,Donnie Jones,0.0,0.9125581395348836,-1.0999999999999943,-4.299999999999997,0.5169491525423728,1302.03,0.5161290322580645,,,,1.0,0
Stony Brook,AE,32,20,95.6,99.5,0.3881,47.7,46.3,20.7,18.4,28.4,27.3,33.3,27.4,45.9,43.3,33.5,33.6,69.7,-7.2,,,2020,,,,,,,,-3.9000000000000057,148.0,,0.0,Geno Ford,0.0,0.9608040201005025,1.4000000000000057,-2.3000000000000007,0.5098743267504487,1115.55,0.625,,,,1.0,0
Syracuse,ACC,32,18,113.5,98.6,0.8345,50.5,48.3,16.5,20.3,29.6,32.2,35.7,30.2,51.4,48.3,32.9,32.2,68.0,-2.7,,,2020,13.28,112.8,99.6,68.3,-0.06,6.7,-1.28,13.303999999999998,51.0,,0.0,Jim Boeheim,0.0,1.1511156186612577,2.200000000000003,3.8000000000000007,0.47896440129449835,1174.53,0.5625,,,89.1368,1.0,1
TCU,B12,31,16,105.2,96.6,0.727,49.4,49.3,21.5,21.0,32.2,29.6,27.1,30.8,46.6,47.6,35.4,35.1,64.9,-3.4,,,2020,9.31,105.5,96.1,65.1,-0.005,9.71,-1.05,9.312,86.0,,0.0,Jamie Dixon,0.0,1.0890269151138716,0.10000000000000142,-0.5,0.5210355987055016,959.34,0.5161290322580645,,,90.41952,0.0,0
Temple,Amer,31,14,99.7,95.7,0.6138,46.0,46.4,18.1,18.5,25.9,26.7,33.3,29.5,44.7,46.3,32.2,31.0,70.2,-6.5,,,2020,5.49,100.1,94.6,70.3,-0.052,6.19,2.93,5.510800000000001,115.0,,0.0,Aaron Mckie,0.0,1.0417972831765936,-0.3999999999999986,0.3999999999999986,0.49239543726235746,1072.26,0.45161290322580644,,,34.111852000000006,0.0,0
Tennessee,SEC,31,17,107.3,95.5,0.7914,48.8,45.9,20.5,19.6,30.5,30.1,37.3,35.3,49.9,44.0,31.3,33.1,65.1,-2.1,,,2020,10.8,106.6,95.8,65.2,-0.02,8.11,2.75,10.808,68.0,,0.0,Rick Barnes,0.0,1.1235602094240837,2.8999999999999986,-0.8999999999999986,0.5033003300330033,1167.49,0.5483870967741935,,,87.65288,0.0,0
Tennessee Martin,OVC,27,9,104.5,122.7,0.1368,50.9,58.4,18.5,16.9,30.4,34.4,32.5,28.2,51.4,58.1,33.3,39.2,68.6,-15.0,,,2020,,,,,,,,-18.200000000000003,148.0,,0.0,,0.0,0.8516707416462918,-7.5,-1.6000000000000014,0.4691358024691358,1082.25,0.3333333333333333,,,,0.0,0
Tennessee St.,OVC,31,18,96.7,103.5,0.3149,53.0,47.0,24.7,17.1,30.7,27.9,32.0,38.2,52.7,46.8,35.7,31.5,69.4,-9.5,,,2020,,,,,,,,-6.799999999999997,148.0,,0.0,,0.0,0.9342995169082126,6.0,-7.599999999999998,0.5238907849829352,1142.4,0.5806451612903226,,,,0.0,0
Tennessee Tech,OVC,29,9,92.9,108.8,0.1411,47.6,53.9,21.6,19.5,28.0,28.5,21.9,28.5,46.8,53.6,32.4,36.3,67.0,-17.4,,,2020,,,,,,,,-15.899999999999991,148.0,,0.0,John Pelphrey,0.0,0.8538602941176471,-6.299999999999997,-2.1000000000000014,0.49557522123893805,709.56,0.3103448275862069,,,,0.0,0
Texas,B12,31,19,103.3,92.7,0.7761,49.9,46.9,20.5,20.8,26.7,32.2,22.0,35.3,49.7,46.3,33.5,32.2,65.9,1.0,,,2020,11.46,104.1,92.6,65.9,0.089,10.04,-0.3,11.4244,61.0,,0.0,Shaka Smart,0.0,1.1143473570658036,3.0,0.3000000000000007,0.45331069609507635,737.0,0.6129032258064516,,,114.700976,0.0,0
Texas A&M,SEC,30,16,101.2,97.4,0.6083,46.4,49.2,21.3,22.4,31.3,31.8,41.1,26.0,48.0,49.2,29.4,32.7,64.4,-3.9,,,2020,3.77,101.0,97.2,64.5,0.098,6.1,-3.2,3.7308,131.0,,0.0,Buzz Williams,0.0,1.0390143737166324,-2.8000000000000043,1.0999999999999979,0.4960380348652932,1208.34,0.5333333333333333,,,22.757879999999997,0.0,0
Texas A&M Corpus Chris,Slnd,30,14,94.5,105.6,0.2178,51.5,48.7,26.6,19.1,30.6,29.1,33.4,41.3,48.4,49.4,37.7,31.6,65.6,-13.7,,,2020,,,,,,,,-11.099999999999994,148.0,,0.0,Willis Wilson,0.0,0.8948863636363636,2.799999999999997,-7.5,0.5125628140703518,1259.18,0.4666666666666667,,,,0.0,0
Texas Southern,SWAC,31,16,98.4,109.8,0.2216,45.9,50.3,21.0,19.6,31.8,30.4,41.1,34.3,45.9,49.2,30.5,34.9,72.7,-8.9,,,2020,,,,,,,,-11.399999999999991,148.0,,0.0,,0.0,0.8961748633879782,-4.399999999999999,-1.3999999999999986,0.5112540192926045,1253.55,0.5161290322580645,,,,0.0,0
Texas St.,SB,30,21,106.7,97.3,0.7425,48.9,46.9,16.6,21.2,29.6,29.8,35.2,39.0,49.4,46.2,31.8,32.1,65.2,-4.8,,,2020,7.91,106.3,98.3,65.2,-0.05,-0.69,0.28,7.93,93.0,,0.0,,0.0,1.0966084275436794,2.0,4.599999999999998,0.49831649831649827,1119.3600000000001,0.7,,,-5.471699999999999,0.0,0
Texas Tech,B12,31,18,109.9,91.7,0.8891,51.8,46.3,19.7,23.1,27.9,29.2,34.5,35.4,50.9,46.2,35.6,31.0,67.2,-0.4,,,2020,19.28,109.8,90.5,67.3,-0.113,8.74,-3.87,19.3252,21.0,,0.0,Chris Beard,0.0,1.1984732824427482,5.5,3.400000000000002,0.4886164623467601,1228.2,0.5806451612903226,,,168.902248,0.0,0
The Citadel,SC,27,6,95.3,110.7,0.1511,49.6,55.0,20.2,17.4,20.7,30.7,30.8,28.3,50.6,57.1,32.4,34.8,73.9,-17.6,,,2020,,,,,,,,-15.400000000000006,148.0,,0.0,,0.0,0.8608852755194218,-5.399999999999999,-2.8000000000000007,0.4027237354085603,997.92,0.2222222222222222,,,,0.0,0
Toledo,MAC,31,17,106.2,105.6,0.517,50.9,48.7,17.6,16.2,27.8,27.7,36.7,26.5,47.9,46.6,36.8,34.9,67.9,-8.9,,,2020,,,,,,,,0.6000000000000085,148.0,,0.0,Tod Kowalczyk,0.0,1.0056818181818183,2.1999999999999957,-1.4000000000000021,0.5009009009009009,1350.56,0.5483870967741935,,,,1.0,1
Towson,CAA,30,18,106.3,104.2,0.5579,48.7,48.7,18.1,15.7,32.4,26.9,34.9,31.0,46.9,48.5,34.8,32.7,65.1,-6.9,,,2020,,,,,,,,2.0999999999999943,148.0,,0.0,Pat Skerry,0.0,1.0201535508637236,0.0,-2.400000000000002,0.5463743676222597,1214.5199999999998,0.6,,,,0.0,0
Troy,SB,29,9,95.4,107.3,0.2051,46.1,52.3,19.9,20.0,29.4,29.9,29.2,37.4,45.0,53.0,31.7,34.1,69.3,-16.5,,,2020,,,,,,,,-11.899999999999991,148.0,,0.0,Scott Cross,0.0,0.8890959925442685,-6.199999999999996,0.10000000000000142,0.4957841483979764,925.64,0.3103448275862069,,,,0.0,0
Tulane,Amer,30,12,101.5,102.2,0.4781,47.8,52.7,16.9,23.0,22.2,31.2,34.2,29.6,46.3,54.0,33.4,34.0,68.6,-9.1,,,2020,,,,,,,,-0.7000000000000028,148.0,,0.0,Ron Hunter,0.0,0.9931506849315068,-4.900000000000006,6.100000000000001,0.4157303370786517,1142.28,0.4,,,,0.0,0
Tulsa,Amer,31,21,102.2,92.7,0.7533,49.6,46.7,19.7,21.5,26.3,28.0,39.8,28.3,50.3,48.2,32.2,29.9,65.8,-1.0,,,2020,9.65,103.2,93.6,65.8,0.076,3.19,-4.68,9.6196,80.0,,0.0,Frank Haith,0.0,1.1024811218985977,2.8999999999999986,1.8000000000000007,0.48434622467771643,1281.56,0.6774193548387096,,,30.686524,0.0,0
UAB,CUSA,30,19,101.1,102.0,0.4769,49.7,49.3,22.2,18.3,31.8,24.3,35.1,27.0,50.6,48.1,31.7,34.0,65.4,-7.2,,,2020,,,,,,,,-0.9000000000000057,148.0,,0.0,Rob Ehsan,0.0,0.9911764705882352,0.4000000000000057,-3.8999999999999986,0.5668449197860963,1112.67,0.6333333333333333,,,,1.0,1
UC Davis,BW,30,14,103.8,109.9,0.3412,52.3,54.1,18.8,19.7,22.9,27.8,31.8,35.9,48.5,55.0,39.1,35.0,67.9,-12.8,,,2020,,,,,,,,-6.1000000000000085,148.0,,0.0,Jim Les,0.0,0.9444949954504094,-1.8000000000000043,0.8999999999999986,0.45167652859960544,1243.38,0.4666666666666667,,,,0.0,0
UC Irvine,BW,30,21,104.9,99.4,0.6485,51.6,44.9,20.2,16.4,34.1,25.3,28.0,36.0,50.8,40.8,35.6,35.6,67.8,-5.5,,,2020,6.11,105.4,99.3,67.7,-0.064,-2.29,2.91,6.1356,106.0,,0.0,Russ Turner,0.0,1.0553319919517103,6.700000000000003,-3.8000000000000007,0.5740740740740741,996.8000000000001,0.7,,,-14.050524000000001,0.0,0
UC Riverside,BW,29,17,95.7,99.8,0.3842,50.0,47.2,20.3,16.2,26.7,21.9,27.4,32.2,48.2,43.4,34.9,36.6,63.1,-10.7,,,2020,,,,,,,,-4.099999999999994,148.0,,0.0,David Patrick,0.0,0.9589178356713427,2.799999999999997,-4.100000000000001,0.5493827160493827,956.2599999999999,0.5862068965517241,,,,0.0,0
UC Santa Barbara,BW,29,21,104.8,105.8,0.4732,51.1,51.0,18.3,19.0,31.3,25.7,37.2,30.0,51.0,50.6,34.2,34.5,64.4,-5.6,,,2020,,,,,,,,-1.0,148.0,,0.0,Joe Pasternack,0.0,0.9905482041587902,0.10000000000000142,0.6999999999999993,0.5491228070175439,1272.2400000000002,0.7241379310344828,,,,0.0,0
UCF,Amer,30,16,104.2,98.2,0.6661,49.4,47.8,19.9,20.6,28.8,30.5,30.9,29.4,49.9,48.0,32.3,31.7,67.8,-5.3,,,2020,4.88,103.5,98.6,67.8,0.002,3.18,-3.56,4.8792,117.0,,0.0,Johnny Dawkins,0.0,1.0610997963340123,1.6000000000000014,0.7000000000000028,0.48566610455311976,998.0699999999998,0.5333333333333333,,,15.515856000000001,0.0,0
UCLA,P12,30,19,109.6,98.6,0.7717,48.4,50.9,19.5,19.4,34.5,25.4,37.6,35.2,48.4,46.9,32.2,38.3,64.9,-1.0,,,2020,9.92,109.3,99.4,64.9,0.047,7.16,-0.73,9.9012,78.0,,0.0,Mick Cronin,0.0,1.1115618661257607,-2.5,-0.10000000000000142,0.5759599332220368,1210.7200000000003,0.6333333333333333,,,70.892592,0.0,0
UMBC,AE,29,16,97.6,106.2,0.2735,48.3,49.7,18.5,18.9,25.6,27.6,33.7,33.7,50.3,50.3,30.2,32.6,66.6,-12.1,,,2020,,,,,,,,-8.600000000000009,148.0,,0.0,Ryan Odom,0.0,0.919020715630885,-1.4000000000000057,0.3999999999999986,0.48120300751879697,1017.74,0.5517241379310345,,,,1.0,0
UMKC,WAC,27,16,98.0,102.5,0.374,50.5,49.5,19.8,21.1,24.0,30.0,30.3,48.4,49.4,50.9,35.1,31.2,65.1,-8.7,,,2020,,,,,,,,-4.5,148.0,,0.0,,0.0,0.9560975609756097,1.0,1.3000000000000007,0.4444444444444444,1063.53,0.5925925925925926,,,,0.0,0
UMass Lowell,AE,31,13,104.3,114.7,0.2522,51.6,53.3,18.9,18.6,27.6,29.5,38.2,28.8,52.2,54.3,33.7,34.4,70.4,-14.4,,,2020,,,,,,,,-10.400000000000006,148.0,,0.0,,0.0,0.9093286835222318,-1.6999999999999957,-0.29999999999999716,0.4833625218914186,1287.3400000000001,0.41935483870967744,,,,0.0,0
UNC Asheville,BSth,29,15,99.1,110.6,0.219,52.5,56.9,16.4,22.5,23.0,29.4,35.2,38.3,52.2,57.2,35.3,37.4,70.9,-12.5,,,2020,,,,,,,,-11.5,148.0,,0.0,Mike Morrell,0.0,0.8960216998191681,-4.399999999999999,6.100000000000001,0.4389312977099237,1242.56,0.5172413793103449,,,,1.0,0
UNC Greensboro,SC,30,23,103.2,95.6,0.7074,48.9,50.1,16.5,24.9,33.2,26.8,25.0,36.8,49.5,48.0,32.1,35.6,67.5,-2.5,,,2020,8.12,103.7,95.5,67.8,-0.009,-1.77,-1.46,8.1236,92.0,,0.0,Wes Miller,0.0,1.0794979079497908,-1.2000000000000028,8.399999999999999,0.5533333333333333,802.5,0.7666666666666667,,,-14.378772,0.0,0
UNC Wilmington,CAA,29,10,92.2,104.0,0.201,45.9,51.0,18.9,17.9,22.9,29.1,32.5,33.0,45.2,52.2,31.5,32.8,68.3,-15.9,,,2020,,,,,,,,-11.799999999999995,148.0,,0.0,Rob Burke,0.0,0.8865384615384616,-5.100000000000001,-1.0,0.4403846153846154,1023.75,0.3448275862068966,,,,0.0,0
UNLV,MWC,32,17,107.5,100.1,0.695,49.7,49.2,19.3,17.4,34.0,24.0,34.1,40.6,50.9,48.5,31.9,33.5,66.8,-5.9,,,2020,7.28,107.9,100.6,67.0,-0.019,3.75,1.02,7.2876,98.0,,0.0,T J Otzelberger,0.0,1.073926073926074,0.5,-1.9000000000000021,0.5862068965517241,1087.79,0.53125,,,27.328500000000002,0.0,0
USC,P12,31,22,103.6,91.9,0.799,49.5,44.6,20.4,18.1,30.6,27.9,35.4,28.0,48.1,43.1,35.0,31.3,69.1,1.8,,,2020,12.35,104.3,92.0,68.9,0.083,6.32,-1.48,12.3168,55.0,,0.0,Andy Enfield,0.0,1.1273122959738846,4.899999999999999,-2.299999999999997,0.5230769230769231,1239.0,0.7096774193548387,,,77.84217600000001,0.0,0
USC Upstate,BSth,31,13,95.5,110.9,0.1523,47.4,53.5,18.0,18.9,25.1,29.4,34.2,39.5,47.0,53.3,32.0,35.8,69.0,-15.2,,,2020,,,,,,,,-15.400000000000006,148.0,,0.0,,0.0,0.8611361587015328,-6.100000000000001,0.8999999999999986,0.46055045871559636,1094.4,0.41935483870967744,,,,0.0,0
UT Arlington,SB,30,14,101.4,98.6,0.5794,47.3,46.9,16.2,17.5,26.5,29.0,29.0,35.8,48.5,48.2,30.4,29.6,67.7,-10.3,,,2020,3.87,102.3,98.4,67.7,-0.13,2.34,11.6,3.922,130.0,,0.0,Chris Ogden,0.0,1.028397565922921,0.3999999999999986,1.3000000000000007,0.4774774774774775,881.5999999999999,0.4666666666666667,,,9.17748,0.0,0
